CustomerID,City,Zip Code,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Monthly_Charges_bin,Total_Charges_bin,Tenure_Months_bin
7017-VFULY,Chatsworth,91311,Female,Young,1,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.1,43.15,0,26,4158,Low,Low,0-3
5562-YJQGT,Encino,91316,Female,Young,0,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.35,35.1,0,40,3746,Low,Low,0-3
8807-OPMBM,Newbury Park,91320,Female,Young,1,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.65,1388.0,0,42,4466,Low,Mid,+25
5439-WIKXB,Newhall,91321,Male,Senior,1,No,41,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.55,3851.45,0,45,4914,Very High,High,+25
8294-UIMBA,Northridge,91325,Female,Young,0,No,30,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),94.4,2638.1,0,68,4584,Very High,Mid,+25
8109-YUOHE,Porter Ranch,91326,Male,Young,0,No,17,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,56.1,946.95,0,56,5025,Mid,Mid,12-24
5840-NVDCG,Pacoima,91331,Female,Young,1,Yes,16,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),68.25,1114.85,0,43,3559,Mid,Mid,12-24
8092-NLTGF,Reseda,91335,Male,Young,0,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.75,1777.6,0,35,5398,Low,Mid,+25
5928-QLDHB,San Fernando,91340,Male,Young,0,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.25,684.85,0,62,2062,High,Mid,6-12
9840-EFJQB,Sylmar,91342,Female,Young,0,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,74.35,74.35,0,80,4237,High,Low,0-3
0696-UKTOX,North Hills,91343,Male,Young,0,Yes,23,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,54.15,1312.45,0,80,2496,Mid,Mid,12-24
4801-KFYKL,Granada Hills,91344,Male,Young,0,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.45,159.2,0,20,4119,Low,Low,6-12
3472-OAOOR,Mission Hills,91345,Male,Young,1,Yes,19,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,34.95,610.2,0,79,3422,Low,Low,12-24
6135-OZQVA,Santa Clarita,91350,Female,Young,0,No,7,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,53.65,404.35,0,51,4389,Mid,Low,6-12
2252-JHJGE,Sun Valley,91352,Male,Young,0,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,104.0,6363.45,0,22,4344,Very High,High,+25
4188-PCPIG,Valencia,91354,Female,Young,1,No,57,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.35,4124.65,0,32,5779,Mid,High,+25
7105-BENQF,Tarzana,91356,Male,Young,0,Yes,15,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,64.85,950.75,0,51,4442,Mid,Mid,12-24
7721-DVEKZ,Thousand Oaks,91360,Female,Young,0,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,0,73,4639,Low,Low,0-3
3566-VVORZ,Westlake Village,91361,Female,Young,1,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),45.9,505.95,0,60,5790,Mid,Low,6-12
9507-HSMMZ,Thousand Oaks,91362,Male,Young,0,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,1149.65,0,41,6094,Low,Mid,+25
2480-SQIOB,Woodland Hills,91364,Male,Young,1,Yes,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.8,169.65,0,63,2114,Mid,Low,3-6
7813-TKCVO,Oak Park,91377,Female,Young,1,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,393.15,0,57,4390,Low,Low,12-24
0128-MKWSG,Stevenson Ranch,91381,Female,Young,0,Yes,26,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,45.8,1147.0,0,45,3287,Mid,Mid,+25
4350-ZTLPI,Van Nuys,91401,Female,Young,1,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),108.95,5718.2,0,36,4163,Very High,High,+25
0361-HJRDX,Sherman Oaks,91403,Female,Young,0,No,68,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),64.35,4539.6,0,40,4146,Mid,High,+25
5727-MYATE,Van Nuys,91405,Male,Young,1,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.8,6397.6,0,46,5028,Very High,High,+25
3823-KYNQY,Van Nuys,91406,Male,Young,0,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.95,280.4,0,71,4443,Low,Low,6-12
7570-WELNY,Sherman Oaks,91423,Female,Young,1,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),84.7,5711.05,0,41,5520,High,High,+25
3021-VLNRJ,Encino,91436,Female,Young,0,Yes,50,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),70.8,3478.15,0,34,4798,High,High,+25
2080-CAZNM,Burbank,91502,Female,Senior,0,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,4133.95,0,61,4477,Very High,High,+25
1028-FFNJK,Burbank,91504,Male,Senior,1,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.5,2917.65,0,73,4828,Very High,High,+25
6907-FLBER,Burbank,91505,Male,Young,0,No,1,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.3,54.3,0,78,3259,Mid,Low,0-3
3001-UNBTL,Burbank,91506,Male,Senior,1,Yes,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.95,2964.8,0,58,3733,Very High,High,+25
5982-PSMKW,North Hollywood,91601,Female,Young,1,Yes,23,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),91.1,2198.3,0,71,5991,Very High,Mid,12-24
3507-GASNP,North Hollywood,91602,Male,Young,0,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,1189.9,0,74,5316,Low,Mid,+25
7096-ZNBZI,Studio City,91604,Female,Young,1,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.45,1914.5,0,55,5534,Low,Mid,+25
1676-MQAOA,North Hollywood,91606,Male,Young,0,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.1,5336.35,0,55,6284,High,High,+25
0786-IVLAW,Valley Village,91607,Female,Senior,0,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),108.1,7238.6,0,20,4722,Very High,High,+25
7566-DSRLQ,Rancho Cucamonga,91701,Female,Young,1,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.15,7998.8,0,70,5065,Very High,High,+25
7245-JMTTQ,Baldwin Park,91706,Female,Young,0,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.5,5703.25,0,47,4363,Very High,High,+25
6050-IJRHS,Chino Hills,91709,Female,Young,1,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.5,7397.0,0,41,6319,Very High,High,+25
6202-JVYEU,Chino,91710,Male,Young,0,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.9,164.6,0,31,3643,Low,Low,6-12
8591-TKMZH,Claremont,91711,Male,Young,1,Yes,59,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,111.1,6555.2,0,76,4952,Very High,High,+25
0734-OXWBT,Covina,91722,Male,Young,0,Yes,3,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,70.7,225.65,0,56,2584,High,Low,0-3
4282-ACRXS,Covina,91723,Male,Senior,1,No,38,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.85,955.75,0,33,3511,Low,Mid,+25
0365-TRTPY,Covina,91724,Female,Young,0,No,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),91.2,3382.3,0,44,5135,Very High,High,+25
7349-ALMUX,Rancho Cucamonga,91730,Male,Young,0,No,37,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),65.6,2313.8,0,27,3183,Mid,Mid,+25
6502-KUGLL,El Monte,91732,Female,Young,1,Yes,14,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),59.45,780.85,0,26,5723,Mid,Mid,12-24
1841-YSJGV,South El Monte,91733,Male,Young,1,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.95,7852.4,0,59,6258,Very High,High,+25
3511-BFTJW,Glendora,91740,Male,Young,1,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),38.5,2763.0,0,58,4710,Mid,High,+25
7668-XCFYV,Glendora,91741,Female,Senior,1,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.55,1614.7,0,23,3689,Very High,Mid,12-24
5018-HEKFO,Rowland Heights,91748,Female,Young,0,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.5,270.15,0,78,5594,Low,Low,6-12
2923-ARZLG,La Verne,91750,Male,Young,1,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.7,,0,69,4890,Low,,
3976-NLDEZ,Mira Loma,91752,Male,Young,0,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,20.6,0,52,5370,Low,Low,0-3
2282-YGNOR,Monterey Park,91754,Female,Young,0,No,29,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),58.0,1734.5,0,63,2810,Mid,Mid,+25
5336-UFNZP,Monterey Park,91755,Female,Senior,1,Yes,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.45,7047.5,0,32,6211,Very High,High,+25
6854-EXGSF,Mt Baldy,91759,Female,Young,0,No,8,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.5,573.15,0,38,3033,Mid,Low,6-12
1241-EZFMJ,Ontario,91761,Male,Young,1,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.45,1538.6,0,41,6015,Low,Mid,+25
9233-PSYHO,Ontario,91762,Female,Senior,0,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),100.15,4459.8,0,21,2636,Very High,High,+25
5376-PCKNB,Montclair,91763,Male,Young,1,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.45,7459.0,0,29,4750,Very High,High,+25
8044-BGWPI,Ontario,91764,Male,Young,1,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.15,306.05,0,40,5209,Low,Low,6-12
4060-LDNLU,Diamond Bar,91765,Male,Young,0,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,96.2,639.7,0,38,4329,Very High,Low,6-12
3589-PPVKW,Pomona,91766,Male,Young,0,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.4,348.15,0,31,5457,Mid,Low,6-12
5887-IKKYO,Pomona,91768,Male,Young,1,Yes,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),94.35,5563.65,0,49,4777,Very High,High,+25
1755-RMCXH,San Dimas,91773,Male,Young,1,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,40.25,0,38,5113,Low,Low,0-3
3858-XHYJO,San Gabriel,91776,Female,Young,1,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),105.75,4228.55,0,41,4078,Very High,High,+25
4299-SIMNS,Temple City,91780,Male,Young,0,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.15,784.45,0,68,4544,High,Mid,6-12
7025-IWFHT,Upland,91784,Male,Young,0,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,89.55,3729.75,0,66,5549,High,High,+25
6261-LHRTG,Upland,91786,Female,Young,0,No,26,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),54.75,1406.9,0,23,4020,Mid,Mid,+25
7841-FCRQD,Walnut,91789,Female,Young,1,No,33,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),53.75,1857.3,0,49,3160,Mid,Mid,+25
2056-EVGZL,West Covina,91790,Male,Young,1,Yes,68,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),105.75,7322.5,0,39,4437,Very High,High,+25
8777-MBMTS,West Covina,91791,Female,Senior,1,No,65,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),105.85,6725.5,0,80,4872,Very High,High,+25
7753-USQYQ,West Covina,91792,Male,Young,0,No,55,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,64.2,3627.3,0,40,5151,Mid,High,+25
7661-CPURM,Alhambra,91803,Male,Young,0,No,19,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),87.7,1725.95,0,78,4446,High,Mid,12-24
6233-HXJMX,Alpine,91901,Female,Young,0,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),89.3,4192.15,0,32,5470,High,High,+25
5902-WBLSE,Bonita,91902,Female,Young,1,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.15,1411.2,0,67,5219,Low,Mid,+25
3239-TPHPZ,Chula Vista,91910,Female,Young,1,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.05,264.55,0,74,5453,Low,Low,6-12
5115-GZDEL,Chula Vista,91911,Male,Young,0,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),67.2,4671.7,0,25,5592,Mid,High,+25
3338-CVVEH,Chula Vista,91913,Male,Young,0,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.55,1173.55,0,25,5674,Very High,Mid,6-12
2615-YVMYX,Chula Vista,91915,Male,Senior,1,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.5,7713.55,0,64,5775,Very High,High,+25
2851-STERV,Descanso,91916,Male,Senior,0,No,35,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,73.0,2471.25,0,59,2715,High,Mid,+25
4393-GEADV,Dulzura,91917,Male,Young,1,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.75,7842.3,0,72,5035,Very High,High,+25
8486-AYEQH,Guatay,91931,Female,Young,0,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,2227.8,0,63,2421,High,Mid,+25
5419-JKZNQ,La Mesa,91941,Male,Senior,1,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,77.9,2351.45,0,49,2009,High,Mid,+25
2495-KZNFB,La Mesa,91942,Female,Young,0,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.65,2989.6,0,44,4460,Very High,High,+25
1409-PHXTF,Lemon Grove,91945,Male,Senior,1,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.45,6077.75,0,77,4425,Very High,High,+25
4560-WQAQW,Mount Laguna,91948,Female,Young,0,No,59,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),68.7,4070.95,0,29,4244,Mid,High,+25
9591-YVTEB,National City,91950,Male,Senior,0,No,55,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,44.85,2479.05,0,49,5829,Mid,Mid,+25
9309-BZGNT,Pine Valley,91962,Male,Senior,1,No,69,No,No phone service,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),29.8,2134.3,0,43,5681,Low,Mid,+25
4274-DRSQT,Potrero,91963,Female,Young,0,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),88.9,6000.1,0,27,5868,High,High,+25
2027-DNKIV,Spring Valley,91977,Male,Young,1,Yes,37,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,58.75,2203.1,0,31,3483,Mid,Mid,+25
8075-GXIUB,Spring Valley,91978,Male,Senior,1,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.85,183.15,0,59,5601,Low,Low,6-12
2885-HIJDH,Tecate,91980,Male,Young,1,Yes,69,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.9,6194.1,0,49,4667,High,High,+25
5424-RLQLC,Bonsall,92003,Male,Young,0,No,10,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,59.65,638.95,0,20,2385,Mid,Low,6-12
6507-DTJZV,Cardiff By The Sea,92007,Male,Young,0,Yes,13,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),66.4,831.75,0,43,3660,Mid,Mid,12-24
7673-BQGKU,Carlsbad,92009,Female,Young,1,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.15,1337.5,0,23,4554,Low,Mid,+25
6723-WSNTY,Del Mar,92014,Female,Senior,1,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),108.1,7181.95,0,35,5360,Very High,High,+25
2725-IWWBA,El Cajon,92020,Male,Young,1,Yes,46,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Mailed check,56.9,2560.1,0,44,4258,Mid,Mid,+25
1061-PNTHC,Encinitas,92024,Female,Young,1,Yes,56,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,109.6,5953.0,0,67,5012,Very High,High,+25
0394-YONDK,Escondido,92025,Male,Young,1,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.15,1790.15,0,39,5114,Low,Mid,+25
6574-MCOEH,Escondido,92026,Female,Young,1,Yes,33,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,79.15,2531.4,0,73,3555,High,Mid,+25
7399-QHBJS,Escondido,92027,Female,Young,1,Yes,72,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),66.75,4760.3,0,65,6063,Mid,High,+25
0997-YTLNY,Escondido,92029,Female,Young,0,Yes,19,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,48.8,953.65,0,74,3749,Mid,Mid,12-24
9479-HYNYL,La Jolla,92037,Female,Young,1,No,71,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),80.7,5705.05,0,24,5617,High,High,+25
9708-KFDBY,Oceanside,92054,Male,Young,0,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.55,20.55,0,28,4801,Low,Low,0-3
3642-GKTCT,Oceanside,92057,Female,Young,0,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,115.1,6993.65,0,53,4785,Very High,High,+25
0774-RMNUW,Pala,92059,Female,Young,1,Yes,71,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),59.7,4122.65,0,63,6420,Mid,High,+25
1334-PDUKM,Palomar Mountain,92060,Female,Young,1,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),86.45,5762.95,0,39,4480,High,High,+25
0756-MPZRL,Pauma Valley,92061,Male,Young,0,No,46,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),33.7,1537.85,0,22,3007,Low,Mid,+25
2242-MFOTG,Poway,92064,Male,Young,0,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),80.1,2603.3,0,54,3957,High,Mid,+25
2927-CVULT,Ramona,92065,Female,Young,1,Yes,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),104.05,5566.4,0,43,4190,Very High,High,+25
2144-BFDSO,Ranchita,92066,Female,Senior,1,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),108.75,5431.9,0,54,5211,Very High,High,+25
8745-PVESG,Rancho Santa Fe,92067,Female,Young,0,No,57,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),41.1,2258.25,0,41,5281,Mid,Mid,+25
7647-GYYKX,San Marcos,92069,Female,Young,1,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.35,1092.35,0,79,5646,Low,Mid,+25
5647-FXOTP,Santa Ysabel,92070,Female,Senior,1,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.9,6401.25,0,40,5084,Very High,High,+25
9700-ISPUP,Valley Center,92082,Female,Young,1,Yes,10,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,65.5,616.9,0,44,3137,Mid,Low,6-12
9839-ETQOE,Vista,92083,Male,Young,0,Yes,43,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,40.45,1912.85,0,72,3176,Mid,Mid,+25
